Type,M,N,Cond,Norm1/Norm0,Norm2/Norm0,Norm3/Norm0,Norm4/Norm0,Norm5/Norm0,Norm6/Norm0,Norm7/Norm0,Norm8/Norm0,Norm9/Norm0,Norm10/Norm0,Norm11/Norm0,Norm12/Norm0,Norm13/Norm0,Norm14/Norm0,Norm15/Norm0,Norm16/Norm0,Norm17/Norm0,Norm18/Norm0,Norm19/Norm0,Norm20/Norm0,Iter1
2,4096,4096,100000,9.41E-05,0.000176955,1.27E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,4096,4096,100000,0.592611,0.469579,0.407454,0.329406,0.292264,0.273271,0.249311,0.238952,0.231747,0.231883,0.21337,0.199643,0.197649,0.199771,0.200037,0.181584,0.18177,0.178294,0.165028,0.161099,-1
4,4096,4096,100000,0.436562,0.276951,0.202323,0.1577,0.129932,0.111063,0.096638,0.0834361,0.0745016,0.0664588,0.0607059,0.0572124,0.0519225,0.048652,0.0453869,0.0418537,0.0392404,0.0376736,0.0360953,0.0343195,16
1,8192,128,100000,0.148364,0.0178424,0.00218631,0.000261901,3.35E-05,4.25E-06,4.89E-07,6.32E-08,6.88E-09,8.26E-10,9.70E-11,1.14E-11,1.35E-12,1.82E-13,0,0,0,0,0,0,1
2,8192,128,100000,0.511606,0.296291,0.206422,0.138463,0.0950697,0.0620197,0.0395736,0.0300747,0.0239123,0.0167474,0.0113684,0.00828357,0.00541847,0.00387506,0.00252032,0.00168819,0.00112851,0.000975514,0.000711996,0.000470738,1
3,8192,128,100000,0.346831,0.139277,0.0544232,0.0227084,0.00846483,0.00304061,0.00106675,0.000437679,0.000164224,7.12E-05,2.88E-05,1.17E-05,4.23E-06,1.69E-06,6.46E-07,2.38E-07,8.63E-08,3.23E-08,1.22E-08,4.25E-09,1
4,8192,128,100000,0.189193,0.0323975,0.00470277,0.000803547,0.000130163,2.01E-05,3.05E-06,4.58E-07,8.40E-08,1.26E-08,2.05E-09,3.11E-10,4.94E-11,7.87E-12,1.32E-12,1.81E-13,0,0,0,0,1
1,8192,256,100000,0.159425,0.0261922,0.00473766,0.000879426,0.000141322,2.55E-05,4.42E-06,7.47E-07,1.32E-07,2.39E-08,4.17E-09,7.35E-10,1.29E-10,2.10E-11,3.46E-12,6.22E-13,0,0,0,0,2
2,8192,256,100000,0.479987,0.258077,0.170755,0.124422,0.0894104,0.0629908,0.0428687,0.032057,0.0234152,0.0169935,0.0125739,0.00810651,0.00589412,0.00436049,0.00292156,0.00189817,0.00128569,0.00084314,0.000538884,0.000399069,-1
3,8192,256,100000,0.459463,0.246515,0.13738,0.0709611,0.0412858,0.0221621,0.0123124,0.0067417,0.00353216,0.0020458,0.00113105,0.000704131,0.000385396,0.000206516,0.000104416,5.31E-05,2.83E-05,1.56E-05,8.15E-06,4.20E-06,2
4,8192,256,100000,0.220395,0.0536638,0.0126415,0.00301077,0.000733542,0.000166552,3.64E-05,8.77E-06,1.88E-06,3.93E-07,8.56E-08,1.88E-08,4.25E-09,9.43E-10,2.06E-10,4.55E-11,1.11E-11,2.55E-12,5.57E-13,0,2
1,8192,512,100000,0.228929,0.0570094,0.0137865,0.00337728,0.000806257,0.000193542,4.75E-05,1.22E-05,2.82E-06,6.43E-07,1.57E-07,4.03E-08,9.49E-09,2.38E-09,5.87E-10,1.40E-10,3.58E-11,9.16E-12,2.20E-12,5.45E-13,2
2,8192,512,100000,0.326334,0.125321,0.0407145,0.0130666,0.00497094,0.00154781,0.000448261,0.000149231,6.05E-05,2.59E-05,2.39E-05,5.09E-05,0.000164181,0.000446689,0.00132603,0.00449255,0.0129694,0.0414946,0.127419,0.425916,-1
3,8192,512,100000,0.537586,0.364052,0.250596,0.163343,0.120115,0.0857111,0.0631806,0.0449425,0.033419,0.0245064,0.0177915,0.0121274,0.00814926,0.00581921,0.00412036,0.00273459,0.00204464,0.00147867,0.00109292,0.000788426,3
4,8192,512,100000,0.310324,0.101028,0.0327197,0.0109182,0.00346243,0.00114717,0.000367015,0.000121203,4.10E-05,1.35E-05,4.57E-06,1.43E-06,4.77E-07,1.50E-07,4.99E-08,1.61E-08,5.13E-09,1.62E-09,4.88E-10,1.48E-10,2
1,8192,1024,100000,0.296103,0.0986584,0.032028,0.0105946,0.00356703,0.00119078,0.000377286,0.000128091,4.28E-05,1.43E-05,4.84E-06,1.55E-06,5.28E-07,1.76E-07,5.59E-08,1.92E-08,6.44E-09,2.17E-09,7.06E-10,2.44E-10,3
2,8192,1024,100000,0.151481,0.0250058,0.00462608,0.000727984,0.000128821,3.83E-05,5.86E-05,0.000390852,0.00244165,0.0117455,0.0773,0.481783,2.98934,3.75038,0.684117,0.0619925,0.0090176,0.00127459,0.000141827,1.82E-05,-1
3,8192,1024,100000,0.568513,0.440774,0.364063,0.281639,0.254903,0.218676,0.185719,0.163867,0.144992,0.12511,0.106035,0.0932523,0.0797365,0.0711944,0.0652205,0.0568434,0.0476317,0.0429128,0.037864,0.0322346,3
4,8192,1024,100000,0.387011,0.166224,0.0721465,0.0317498,0.0144165,0.00616073,0.00270491,0.0011842,0.000530686,0.000235142,0.000105945,4.87E-05,2.19E-05,9.51E-06,4.30E-06,1.83E-06,8.03E-07,3.53E-07,1.61E-07,6.96E-08,3
1,8192,2048,100000,0.349389,0.150361,0.0649737,0.0281258,0.0123122,0.00553566,0.0024868,0.00111142,0.000502126,0.000228191,0.000102165,4.47E-05,2.04E-05,9.34E-06,4.09E-06,1.82E-06,8.34E-07,3.63E-07,1.59E-07,7.00E-08,3
2,8192,2048,100000,0.0564563,0.00459962,0.000347718,2.94E-05,3.97E-05,0.000598785,0.00922528,0.166747,3.11658,1.84047,0.14498,0.00622911,0.000215563,1.00E-05,1.44E-05,0.000421704,0.0102319,4.42E-06,5.91E-06,7.19E-05,-1
3,8192,2048,100000,0.608406,0.462515,0.397345,0.337828,0.305665,0.275821,0.253377,0.249416,0.217245,0.203269,0.195508,0.188432,0.175227,0.168269,0.155392,0.154245,0.144957,0.139378,0.132972,0.127852,5
4,8192,2048,100000,0.456935,0.25574,0.145664,0.085543,0.0499352,0.0293004,0.0173759,0.0103245,0.00605679,0.0036126,0.00219269,0.00131359,0.00081023,0.000487145,0.000287327,0.000167567,9.93E-05,5.97E-05,3.50E-05,2.04E-05,3
1,8192,4096,100000,0.347947,0.175054,0.0946993,0.0547477,0.0317077,0.0188789,0.0109828,0.00630496,0.00362652,0.00212659,0.00124471,0.000713581,0.000410125,0.000234307,0.00013589,7.78E-05,4.42E-05,2.54E-05,1.43E-05,8.21E-06,3
2,8192,4096,100000,0.0336584,0.000781625,9.75E-05,0.000312942,0.0089356,0.555943,28.5355,1.03632,3.22E-05,6.96423,0.372121,0.00330989,9.29E-05,1.64E-05,0.000453576,0.0130991,0.711414,0.144692,8.72E-06,0.277633,-1
3,8192,4096,100000,0.592202,0.490405,0.417415,0.352646,0.309435,0.275748,0.265553,0.256664,0.238636,0.217358,0.207997,0.200435,0.203707,0.192878,0.187364,0.180886,0.182012,0.1794,0.176169,0.162682,-1
4,8192,4096,100000,0.488519,0.319038,0.222496,0.16539,0.125172,0.0946216,0.0739609,0.0565876,0.0450055,0.0345592,0.0274557,0.0217895,0.0169214,0.0137288,0.0107883,0.008363,0.00653118,0.0052827,0.00408837,0.00319945,3
1,8192,8192,100000,2.50E-08,0.00573891,2.75E-12,1.00E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2,8192,8192,100000,3.99E-05,0.000625318,5.55E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,8192,8192,100000,0.589061,0.451262,0.376684,0.337979,0.292087,0.268379,0.255046,0.234924,0.227096,0.2151,0.203734,0.186547,0.185453,0.175867,0.170226,0.170143,0.16549,0.156568,0.156807,0.155332,-1
4,8192,8192,100000,0.432283,0.275401,0.199301,0.156777,0.129042,0.109843,0.0969067,0.0866734,0.0777887,0.0694582,0.0633449,0.0585121,0.0547519,0.052117,0.048597,0.0455699,0.0422637,0.0400243,0.0377526,0.0353655,20
1,16384,128,100000,0.0876984,0.00704571,0.000654393,5.87E-05,4.49E-06,3.57E-07,3.48E-08,3.20E-09,2.73E-10,2.22E-11,1.86E-12,1.49E-13,0,0,0,0,0,0,0,0,1
2,16384,128,100000,0.411532,0.189561,0.0978961,0.0447657,0.0218822,0.0103263,0.00467379,0.00241444,0.00120084,0.000564988,0.000254592,0.0001369,5.29E-05,2.53E-05,1.16E-05,5.07E-06,2.32E-06,1.17E-06,6.25E-07,3.26E-07,1
3,16384,128,100000,0.284711,0.0935815,0.0256597,0.00775554,0.0019707,0.000598414,0.000166582,4.65E-05,1.35E-05,3.72E-06,1.09E-06,3.58E-07,9.92E-08,2.18E-08,6.46E-09,1.81E-09,5.46E-10,1.49E-10,4.08E-11,1.06E-11,1
4,16384,128,100000,0.1119,0.0133956,0.00163808,0.000172147,1.85E-05,2.32E-06,2.55E-07,2.92E-08,3.46E-09,4.23E-10,4.58E-11,5.15E-12,6.06E-13,0,0,0,0,0,0,0,1
1,16384,256,100000,0.127728,0.0169041,0.00206423,0.000264396,3.47E-05,4.26E-06,5.25E-07,7.07E-08,8.94E-09,1.10E-09,1.49E-10,1.88E-11,2.19E-12,2.71E-13,0,0,0,0,0,0,2
2,16384,256,100000,0.4805,0.294835,0.235637,0.184037,0.142697,0.145422,0.127674,0.114059,0.100619,0.0903992,0.079767,0.0692714,0.0680057,0.0709939,0.0669985,0.063633,0.0627265,0.0607143,0.0568684,0.0506194,6
3,16384,256,100000,0.374443,0.145256,0.0530404,0.0221938,0.0098182,0.00390433,0.00146352,0.000602298,0.000233005,9.35E-05,3.75E-05,1.58E-05,6.37E-06,2.49E-06,1.03E-06,4.03E-07,1.65E-07,6.76E-08,2.68E-08,1.12E-08,2
4,16384,256,100000,0.155269,0.0291602,0.00482246,0.000802153,0.000135423,2.35E-05,4.13E-06,7.00E-07,1.08E-07,1.82E-08,2.94E-09,4.76E-10,8.01E-11,1.26E-11,1.93E-12,2.90E-13,0,0,0,0,2
1,16384,512,100000,0.175358,0.0310388,0.0054389,0.000912209,0.00015992,2.73E-05,4.83E-06,8.31E-07,1.48E-07,2.43E-08,4.16E-09,7.12E-10,1.24E-10,2.16E-11,3.60E-12,5.89E-13,0,0,0,0,2
2,16384,512,100000,0.365618,0.214427,0.117424,0.0619563,0.0281841,0.0138619,0.00780793,0.00375969,0.00183531,0.000782268,0.000359709,0.000195934,0.00010605,5.28E-05,3.04E-05,2.27E-05,2.95E-05,4.46E-05,8.52E-05,0.000168758,-1
3,16384,512,100000,0.448822,0.23273,0.127141,0.0700601,0.039066,0.0219248,0.0118719,0.0064538,0.00375963,0.00217284,0.00118685,0.000640906,0.000354136,0.000206848,0.000110008,6.01E-05,3.33E-05,1.87E-05,1.04E-05,5.62E-06,2
4,16384,512,100000,0.23184,0.0551249,0.0125144,0.00294247,0.000661887,0.000149727,3.53E-05,8.47E-06,1.97E-06,4.44E-07,1.01E-07,2.34E-08,5.48E-09,1.24E-09,2.88E-10,6.59E-11,1.56E-11,3.57E-12,8.42E-13,0,2
1,16384,1024,100000,0.230538,0.0566481,0.0140616,0.00326419,0.000783101,0.000183013,4.55E-05,1.10E-05,2.72E-06,6.89E-07,1.74E-07,4.18E-08,9.92E-09,2.49E-09,6.08E-10,1.46E-10,3.48E-11,8.05E-12,1.96E-12,4.80E-13,2
2,16384,1024,100000,0.202536,0.0517853,0.0109539,0.00274624,0.000752221,0.000196608,5.72E-05,4.05E-05,0.000101823,0.000392656,0.00228307,0.0112207,0.0433243,0.220299,1.01518,3.40232,2.09405,0.442983,0.111132,0.026366,-1
3,16384,1024,100000,0.507039,0.337778,0.243022,0.163538,0.120387,0.0899675,0.0657942,0.0467527,0.0338263,0.0242583,0.0179274,0.0131029,0.00980625,0.00718196,0.00490222,0.00343464,0.00258898,0.00182642,0.00134224,0.000969355,3
4,16384,1024,100000,0.296368,0.0933541,0.0310796,0.0102361,0.00315997,0.00106703,0.000349837,0.000114852,3.57E-05,1.17E-05,3.78E-06,1.22E-06,3.82E-07,1.23E-07,4.22E-08,1.37E-08,4.18E-09,1.38E-09,4.42E-10,1.46E-10,2
1,16384,2048,100000,0.286831,0.0941751,0.030887,0.00984236,0.00335033,0.00111622,0.000365854,0.000118927,3.92E-05,1.29E-05,4.29E-06,1.43E-06,4.78E-07,1.60E-07,5.28E-08,1.76E-08,5.86E-09,1.98E-09,6.57E-10,2.26E-10,3
2,16384,2048,100000,0.121048,0.0143816,0.00135881,0.000152252,2.80E-05,3.85E-05,0.000271421,0.00291032,0.0303841,0.418064,2.95964,1.33809,0.0844624,0.00483373,0.00040057,4.07E-05,7.10E-06,1.52E-05,0.000169551,0.00243495,-1
3,16384,2048,100000,0.591458,0.439736,0.353088,0.297418,0.239642,0.207753,0.18263,0.162196,0.136996,0.121082,0.106,0.0918759,0.0789578,0.0692427,0.0605237,0.0539828,0.0476599,0.0426426,0.0370043,0.0335079,3
4,16384,2048,100000,0.375583,0.160949,0.0691761,0.0307197,0.0135975,0.00613817,0.00266128,0.00115796,0.000502785,0.000221277,9.76E-05,4.46E-05,2.05E-05,9.08E-06,4.00E-06,1.81E-06,8.24E-07,3.71E-07,1.64E-07,7.19E-08,3
1,16384,4096,100000,0.350673,0.152025,0.0674595,0.0300432,0.0139518,0.00618767,0.00272945,0.00120116,0.000532806,0.000241775,0.000104678,4.74E-05,2.12E-05,9.74E-06,4.27E-06,1.89E-06,8.32E-07,3.65E-07,1.59E-07,6.95E-08,3
2,16384,4096,100000,0.0447691,0.00263096,0.000151173,0.000119809,0.00137144,0.0247232,0.532671,11.883,5.38845,0.292358,0.0113285,0.000198483,3.38E-05,0.000188624,0.00604269,0.297475,7.23078,1.42E-05,0.00393255,0.249996,-1
3,16384,4096,100000,0.610297,0.501703,0.431888,0.383194,0.327666,0.293382,0.276959,0.249041,0.236978,0.219926,0.205346,0.193318,0.183485,0.174513,0.169744,0.159495,0.155471,0.149881,0.14648,0.13817,5
4,16384,4096,100000,0.461799,0.255056,0.149711,0.0892083,0.0541234,0.032546,0.020067,0.0118032,0.00690247,0.00408592,0.00246196,0.00150324,0.000908174,0.000545252,0.0003256,0.000195184,0.000116678,7.05E-05,4.25E-05,2.57E-05,3
1,16384,8192,100000,0.339753,0.172458,0.0951286,0.0530032,0.0303719,0.0173202,0.00997129,0.00569955,0.00329371,0.00190697,0.00110667,0.000636197,0.000364212,0.000213409,0.00012335,7.16E-05,4.10E-05,2.38E-05,1.39E-05,8.08E-06,3
2,16384,8192,100000,0.0189862,0.000291482,4.01E-05,0.000657855,0.0385562,3.25268,1.85994,0.0255182,1.35E-05,0.0120794,0.000198611,7.17E-06,2.28E-05,0.0014996,0.095663,1.94048,0.0274794,0.000317813,3.77E-06,0.00421727,-1
3,16384,8192,100000,0.611,0.467361,0.394254,0.351762,0.316652,0.285512,0.255271,0.24688,0.235371,0.222442,0.215327,0.20428,0.190833,0.1865,0.179175,0.172542,0.164605,0.158579,0.157228,0.155573,-1
4,16384,8192,100000,0.481696,0.308491,0.215589,0.157817,0.119029,0.0918787,0.0721497,0.0564323,0.0436744,0.0341999,0.0264067,0.0210899,0.0166284,0.0130566,0.0101156,0.00796703,0.00613054,0.004821,0.00379551,0.00295709,3
1,16384,16384,100000,1.41E-08,0.00624072,1.32E-11,7.85E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2,16384,16384,100000,7.10E-05,0.000463595,9.80E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,16384,16384,100000,0.57726,0.441917,0.373754,0.332404,0.29792,0.276121,0.253915,0.240142,0.231538,0.219341,0.203201,0.194177,0.189038,0.18714,0.176659,0.169653,0.164091,0.161557,0.155648,0.15259,-1
4,16384,16384,100000,0.43482,0.273951,0.201608,0.159875,0.133486,0.113526,0.0991325,0.0888522,0.0789525,0.0713282,0.0644955,0.0590752,0.0548218,0.0515164,0.0485955,0.045415,0.042992,0.0407765,0.0384166,0.0367596,-1
5,256,128,10,0.582101,0.383039,0.315845,0.238259,0.170226,0.11526,0.106629,0.0867692,0.0732773,0.0528664,0.0376178,0.0290411,0.0217697,0.0190673,0.0141101,0.0119463,0.00927088,0.00824582,0.00615968,0.00537212,1
6,256,128,10,0.438508,0.251819,0.160957,0.126833,0.0913413,0.0649677,0.0576766,0.0479531,0.0333505,0.0221494,0.0163793,0.0119468,0.00826963,0.00631524,0.00447681,0.00347377,0.00258214,0.001742,0.00127652,0.00106464,1
5,256,256,10,0.88012,0.563992,0.452031,0.43382,0.304745,0.295958,0.268228,0.274079,0.198265,0.163939,0.156941,0.147217,0.162817,0.125746,0.132125,0.129887,0.108308,0.115634,0.0949806,0.0927551,6
6,256,256,10,0.468042,0.261681,0.209279,0.174078,0.119463,0.0881763,0.0741775,0.0576791,0.0492909,0.0452027,0.0405326,0.0384569,0.0346798,0.0362918,0.0331899,0.0274393,0.0277022,0.0232654,0.0252853,0.0250737,5
5,512,128,10,0.617035,0.393328,0.245329,0.16571,0.106236,0.0765406,0.0478634,0.031246,0.0199771,0.0114448,0.00885575,0.00633706,0.00371193,0.00271733,0.0017288,0.00115582,0.000720106,0.000435015,0.000301915,0.000205232,1
6,512,128,10,0.481333,0.289652,0.182623,0.112808,0.0632011,0.0386287,0.0224461,0.0141592,0.00740399,0.00411462,0.00226529,0.00135439,0.000730443,0.000427272,0.000256338,0.000147945,7.99E-05,4.13E-05,2.44E-05,1.25E-05,1
5,512,256,10,0.758149,0.527382,0.367776,0.322501,0.299965,0.246491,0.216532,0.182715,0.151797,0.116745,0.0963578,0.0762607,0.0684352,0.0585028,0.050921,0.047709,0.0394704,0.0344503,0.0287546,0.0224493,3
6,512,256,10,0.497939,0.303474,0.212993,0.160097,0.120333,0.097299,0.073199,0.0543859,0.040905,0.0303677,0.0225265,0.0168802,0.0127669,0.0092178,0.006891,0.00539854,0.00364347,0.0024596,0.00167603,0.00127072,3
5,512,512,10,0.675356,0.461877,0.364093,0.306479,0.274943,0.252961,0.215243,0.194378,0.190273,0.15866,0.153453,0.139905,0.116703,0.11423,0.108253,0.0921405,0.0905628,0.0846132,0.0919656,0.0819345,8
6,512,512,10,0.484049,0.31276,0.220552,0.171177,0.146809,0.111163,0.0891307,0.0761155,0.0621714,0.0551122,0.0469,0.0432115,0.0426054,0.0423281,0.0420014,0.0417537,0.0398113,0.038054,0.039462,0.0372291,6
5,1024,128,10,0.424161,0.182104,0.0982959,0.0495335,0.0244058,0.0124731,0.0062945,0.00336063,0.00194399,0.000910888,0.000505371,0.000246581,0.000117709,5.78E-05,2.95E-05,1.68E-05,8.60E-06,3.73E-06,1.91E-06,9.48E-07,1
6,1024,128,10,0.389358,0.170994,0.0673285,0.0286356,0.0120887,0.00489869,0.00232599,0.00111122,0.000457452,0.000177996,8.38E-05,3.70E-05,1.30E-05,5.52E-06,2.44E-06,9.30E-07,3.64E-07,1.64E-07,5.84E-08,2.02E-08,1
5,1024,256,10,0.581226,0.410872,0.264394,0.193148,0.141811,0.0979258,0.0708781,0.0471081,0.0331498,0.0228761,0.0157175,0.0102879,0.00747055,0.00539135,0.00358466,0.00258281,0.00187823,0.00126431,0.000909567,0.000606496,3
6,1024,256,10,0.440325,0.254632,0.140818,0.074874,0.0463495,0.0283463,0.0161579,0.00898058,0.00501704,0.00280517,0.00167695,0.000962904,0.000585543,0.000337914,0.000201454,0.00011701,6.95E-05,3.93E-05,2.14E-05,1.37E-05,3
5,1024,512,10,0.617329,0.414787,0.333908,0.295744,0.224897,0.20602,0.165228,0.132771,0.114068,0.0952938,0.0780196,0.0671847,0.0581913,0.0528978,0.0444673,0.0382821,0.032643,0.0261159,0.0232537,0.0182921,3
6,1024,512,10,0.520719,0.331948,0.230721,0.172782,0.129358,0.100846,0.0781171,0.0537113,0.0392065,0.0297024,0.0217185,0.0169077,0.0131488,0.0103663,0.00739327,0.00568634,0.00412912,0.00286257,0.00224248,0.00178164,3
5,1024,1024,10,0.714182,0.600516,0.446481,0.388079,0.311797,0.261992,0.242486,0.211767,0.193776,0.182617,0.160886,0.131081,0.128265,0.109041,0.107067,0.100642,0.0903579,0.0902265,0.0807175,0.0803132,9
6,1024,1024,10,0.445206,0.271092,0.211828,0.164083,0.132849,0.118616,0.105774,0.0893905,0.0802894,0.0764228,0.0730089,0.0664637,0.060456,0.0587286,0.057798,0.0535081,0.0529284,0.0489091,0.0483742,0.047601,8
5,2048,128,10,0.379876,0.138353,0.0469577,0.0179636,0.00649136,0.00248022,0.000890567,0.000316029,0.000136031,5.04E-05,1.97E-05,6.52E-06,2.60E-06,9.45E-07,3.69E-07,1.25E-07,5.00E-08,1.84E-08,6.20E-09,2.43E-09,1
6,2048,128,10,0.301492,0.091044,0.0289142,0.00836736,0.00272969,0.000925853,0.000272262,8.40E-05,2.28E-05,6.28E-06,1.88E-06,5.50E-07,1.62E-07,4.94E-08,1.53E-08,4.66E-09,1.42E-09,3.98E-10,1.15E-10,3.32E-11,1
5,2048,256,10,0.549601,0.27587,0.152584,0.0833328,0.0458376,0.0252364,0.0139933,0.00772391,0.00426843,0.00232304,0.0012367,0.000639219,0.000367195,0.000201838,0.00010742,5.32E-05,2.89E-05,1.45E-05,7.43E-06,4.32E-06,2
6,2048,256,10,0.357061,0.166699,0.0729331,0.0350662,0.0168863,0.00713593,0.00317305,0.00140074,0.000611299,0.000268976,0.000117909,4.99E-05,2.06E-05,9.19E-06,3.95E-06,1.68E-06,6.98E-07,3.02E-07,1.19E-07,4.74E-08,2
5,2048,512,10,0.514734,0.343724,0.240236,0.165455,0.111635,0.0867247,0.0604628,0.0418835,0.0288801,0.0193058,0.0132425,0.00910364,0.00619751,0.00443501,0.00314082,0.00216089,0.00153229,0.0010436,0.000694039,0.000509794,3
6,2048,512,10,0.470459,0.257561,0.14667,0.0849074,0.0483984,0.0280714,0.0172241,0.0103618,0.00650179,0.00396311,0.00227181,0.00138299,0.000792905,0.000456193,0.000272314,0.000151184,8.69E-05,5.14E-05,3.06E-05,1.75E-05,3
5,2048,1024,10,0.633824,0.498287,0.414244,0.319041,0.258531,0.220205,0.199392,0.164838,0.130497,0.114156,0.0984885,0.0920512,0.07595,0.0675892,0.0568374,0.0494538,0.04167,0.0351117,0.0297387,0.0247684,3
6,2048,1024,10,0.482621,0.307678,0.220715,0.173185,0.135363,0.0994347,0.0799997,0.0603172,0.0489951,0.0382104,0.0292859,0.0227131,0.0182867,0.0147019,0.0113201,0.00918753,0.00706382,0.00554359,0.00428692,0.00321531,3
5,2048,2048,10,0.833405,0.657376,0.476014,0.387124,0.351343,0.318613,0.274269,0.257033,0.214415,0.212953,0.172033,0.169057,0.155773,0.152748,0.138885,0.137136,0.122841,0.115617,0.10503,0.100499,12
6,2048,2048,10,0.446741,0.282993,0.214786,0.168981,0.145029,0.126042,0.106614,0.0935977,0.0866733,0.073442,0.065424,0.060412,0.057164,0.0536687,0.0498497,0.0461471,0.043525,0.0417876,0.0396213,0.0383654,11
5,4096,128,10,0.287421,0.0729947,0.0184573,0.00557053,0.00149551,0.000445074,0.000109709,2.85E-05,7.54E-06,1.86E-06,5.75E-07,1.60E-07,4.16E-08,1.27E-08,3.33E-09,8.75E-10,2.40E-10,5.76E-11,1.42E-11,3.56E-12,1
6,4096,128,10,0.196533,0.0433891,0.00963461,0.00239559,0.000529076,0.000111879,2.48E-05,5.62E-06,1.30E-06,2.89E-07,6.19E-08,1.23E-08,2.55E-09,6.55E-10,1.56E-10,3.74E-11,8.29E-12,1.55E-12,3.60E-13,0,1
5,4096,256,10,0.386497,0.161102,0.0685499,0.0286549,0.01198,0.0049983,0.0020197,0.000808684,0.000312631,0.000123911,4.99E-05,1.97E-05,8.05E-06,3.36E-06,1.38E-06,5.50E-07,2.23E-07,9.31E-08,3.68E-08,1.43E-08,2
6,4096,256,10,0.284902,0.0896997,0.0309845,0.0101582,0.0032316,0.000982815,0.000317781,0.000100827,2.94E-05,1.00E-05,3.13E-06,1.08E-06,3.44E-07,1.05E-07,3.23E-08,9.56E-09,2.94E-09,1.01E-09,2.94E-10,9.18E-11,2
5,4096,512,10,0.419471,0.216509,0.122988,0.0646708,0.0355177,0.0195707,0.0107546,0.00537695,0.0029801,0.00166319,0.000884153,0.000462797,0.000241621,0.000133014,7.02E-05,3.77E-05,2.00E-05,1.11E-05,5.89E-06,3.06E-06,3
6,4096,512,10,0.374514,0.153502,0.0658637,0.0277381,0.0118692,0.00483139,0.00198081,0.00084466,0.00038294,0.000164388,7.43E-05,3.19E-05,1.39E-05,6.13E-06,2.56E-06,1.13E-06,4.92E-07,2.12E-07,8.95E-08,3.94E-08,3
5,4096,1024,10,0.580359,0.385141,0.282827,0.192833,0.136881,0.0985928,0.0694613,0.0479742,0.0348482,0.0240516,0.0162404,0.0116715,0.00802552,0.00567974,0.00413583,0.00279317,0.00203361,0.00142606,0.00101242,0.000696867,3
6,4096,1024,10,0.448571,0.250221,0.140067,0.0845172,0.0506474,0.030423,0.018239,0.0106953,0.00635608,0.00387304,0.00234376,0.00134465,0.000766505,0.000452196,0.000272586,0.00016456,9.94E-05,5.86E-05,3.43E-05,2.08E-05,3
5,4096,2048,10,0.696189,0.524718,0.398232,0.328739,0.280561,0.223571,0.188734,0.167634,0.142815,0.124079,0.107447,0.0911321,0.0817252,0.0707031,0.0617785,0.0552808,0.0458451,0.0403127,0.0347751,0.0312626,3
6,4096,2048,10,0.486423,0.307099,0.218417,0.160158,0.120155,0.092401,0.0709094,0.0530343,0.0429198,0.0333101,0.0261744,0.0206568,0.01621,0.0128874,0.0099125,0.0078091,0.00616795,0.00485592,0.00389493,0.0030567,3
5,4096,4096,10,0.771468,0.655584,0.517804,0.408514,0.377096,0.32343,0.282174,0.257022,0.242125,0.210888,0.200097,0.183526,0.168414,0.156944,0.158297,0.148042,0.135988,0.136243,0.122238,0.122226,12
6,4096,4096,10,0.439183,0.273631,0.205642,0.157567,0.130539,0.111767,0.0969358,0.0883942,0.0808385,0.0721244,0.0655193,0.058756,0.0546716,0.0495178,0.0469045,0.0435051,0.0420263,0.040182,0.0378405,0.0366473,12
5,8192,128,10,0.194485,0.0370168,0.00724922,0.00148344,0.000284753,6.13E-05,1.28E-05,2.34E-06,4.45E-07,7.96E-08,1.55E-08,2.77E-09,5.18E-10,1.02E-10,2.03E-11,3.45E-12,5.98E-13,0,0,0,1
6,8192,128,10,0.163411,0.027422,0.00406107,0.000687001,9.73E-05,1.62E-05,2.63E-06,4.12E-07,7.08E-08,1.22E-08,1.81E-09,2.64E-10,4.13E-11,6.13E-12,8.47E-13,0,0,0,0,0,1
5,8192,256,10,0.285541,0.0873117,0.027775,0.00824832,0.00224973,0.000626746,0.000176109,5.54E-05,1.66E-05,4.99E-06,1.45E-06,3.65E-07,1.09E-07,3.28E-08,9.58E-09,2.77E-09,7.52E-10,2.14E-10,5.97E-11,1.65E-11,2
6,8192,256,10,0.202883,0.0491957,0.0118141,0.00280991,0.00060954,0.000137837,3.16E-05,7.34E-06,1.61E-06,3.66E-07,8.38E-08,1.91E-08,4.41E-09,9.45E-10,2.10E-10,4.61E-11,1.04E-11,2.38E-12,5.96E-13,0,2
5,8192,512,10,0.353564,0.13741,0.0571567,0.0238042,0.00954197,0.00391239,0.00149258,0.000575989,0.000221975,8.67E-05,3.58E-05,1.34E-05,5.40E-06,2.16E-06,8.72E-07,3.43E-07,1.26E-07,4.81E-08,1.85E-08,7.44E-09,2
6,8192,512,10,0.287857,0.0978823,0.031054,0.00966023,0.00311509,0.00101182,0.000322833,9.84E-05,2.99E-05,1.01E-05,3.25E-06,1.07E-06,3.34E-07,1.10E-07,3.57E-08,1.17E-08,3.75E-09,1.18E-09,3.70E-10,1.13E-10,2
